#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SLC1A3	GAP43	9606.ENSP00000265113	9606.ENSP00000377372	0	0	0	0	0.183	0	0	0.322	0.422
SLC1A3	TUBB3	9606.ENSP00000265113	9606.ENSP00000320295	0	0	0	0	0.065	0	0	0.416	0.431
SLC1A3	CASP3	9606.ENSP00000265113	9606.ENSP00000311032	0	0	0	0	0	0.132	0	0.376	0.435
SLC1A3	ACTB	9606.ENSP00000265113	9606.ENSP00000349960	0	0	0	0	0	0	0	0.444	0.444
SLC1A3	NTRK2	9606.ENSP00000265113	9606.ENSP00000277120	0	0	0	0	0.230	0	0	0.324	0.457
SLC1A3	SGK1	9606.ENSP00000265113	9606.ENSP00000356832	0	0	0	0	0	0.213	0	0.343	0.461
SLC1A3	MAP2	9606.ENSP00000265113	9606.ENSP00000353508	0	0	0	0	0.155	0.065	0	0.379	0.467
SLC1A3	GDNF	9606.ENSP00000265113	9606.ENSP00000409007	0	0	0	0	0	0	0	0.479	0.479
SLC1A3	CNTF	9606.ENSP00000265113	9606.ENSP00000355370	0	0	0	0	0	0	0	0.488	0.488
SLC1A3	DCX	9606.ENSP00000265113	9606.ENSP00000337697	0	0	0	0	0.062	0	0	0.479	0.490
SLC1A3	GRIN3A	9606.ENSP00000265113	9606.ENSP00000355155	0	0	0	0	0.085	0.078	0	0.445	0.491
SLC1A3	HES5	9606.ENSP00000265113	9606.ENSP00000367714	0	0	0	0	0.085	0	0	0.468	0.493
SLC1A3	DLG4	9606.ENSP00000265113	9606.ENSP00000382428	0	0	0	0	0.118	0.113	0	0.419	0.506
SLC1A3	ASCL1	9606.ENSP00000265113	9606.ENSP00000266744	0	0	0	0	0.084	0	0	0.517	0.539
SLC1A3	BDNF	9606.ENSP00000265113	9606.ENSP00000414303	0	0	0	0	0.062	0	0	0.568	0.577
SLC1A3	GJA1	9606.ENSP00000265113	9606.ENSP00000282561	0	0	0	0	0.097	0	0	0.564	0.589
SLC1A3	PAX6	9606.ENSP00000265113	9606.ENSP00000404100	0	0	0	0	0.093	0	0	0.590	0.612
SLC1A3	NFIB	9606.ENSP00000265113	9606.ENSP00000370340	0	0	0	0	0.062	0	0	0.643	0.650
SLC1A3	S100B	9606.ENSP00000265113	9606.ENSP00000291700	0	0	0	0	0.167	0	0	0.712	0.750
SLC25A46	NCK2	9606.ENSP00000348211	9606.ENSP00000233154	0	0	0	0	0	0	0	0.489	0.489
SLC25A46	SOD1	9606.ENSP00000348211	9606.ENSP00000270142	0	0	0	0	0	0	0	0.422	0.422
SLC25A46	ZNF365	9606.ENSP00000348211	9606.ENSP00000387091	0	0	0	0	0	0	0	0.406	0.406
SLC25A46	MTCH1	9606.ENSP00000348211	9606.ENSP00000362730	0	0	0	0	0.063	0.270	0	0.246	0.439
SLC4A10	SLC9A3R1	9606.ENSP00000393066	9606.ENSP00000262613	0	0	0	0	0	0.056	0	0.715	0.720
SLC4A10	EZR	9606.ENSP00000393066	9606.ENSP00000356042	0	0	0	0	0	0	0	0.412	0.412
SLC4A10	SLC9A6	9606.ENSP00000393066	9606.ENSP00000359729	0	0	0	0	0.085	0.064	0	0.391	0.433
SLC4A10	SLC12A5	9606.ENSP00000393066	9606.ENSP00000387694	0	0	0	0	0.212	0	0	0.486	0.578
SLC4A7	USH1C	9606.ENSP00000295736	9606.ENSP00000005226	0	0	0	0	0	0.345	0	0.935	0.956
SLC4A7	SLC9A3R1	9606.ENSP00000295736	9606.ENSP00000262613	0	0	0	0	0	0.281	0	0.940	0.956
SLC4A7	MYO7A	9606.ENSP00000295736	9606.ENSP00000386331	0	0	0	0	0.062	0	0	0.398	0.411
SLC4A7	CDH23	9606.ENSP00000295736	9606.ENSP00000381768	0	0	0	0	0	0	0	0.435	0.435
SLC4A7	ZNF365	9606.ENSP00000295736	9606.ENSP00000387091	0	0	0	0	0.062	0	0	0.455	0.466
SLC4A7	FGFR2	9606.ENSP00000295736	9606.ENSP00000410294	0	0	0	0	0	0	0	0.468	0.468
SLC4A7	USH1G	9606.ENSP00000295736	9606.ENSP00000480279	0	0	0	0	0	0	0	0.493	0.493
SLC4A7	DFNB31	9606.ENSP00000295736	9606.ENSP00000354623	0	0	0	0	0	0.056	0	0.504	0.511
SLC4A7	PPP3CB	9606.ENSP00000295736	9606.ENSP00000378306	0	0	0	0	0.062	0	0	0.699	0.705
SLC4A7	GPR98	9606.ENSP00000295736	9606.ENSP00000384582	0	0	0	0	0.062	0	0	0.732	0.737
SLC4A7	DLG4	9606.ENSP00000295736	9606.ENSP00000382428	0	0	0	0	0.062	0.057	0	0.746	0.756
SLC9A3R1	EFNB1	9606.ENSP00000262613	9606.ENSP00000204961	0	0	0	0	0	0.057	0	0.480	0.488
SLC9A3R1	GNGT1	9606.ENSP00000262613	9606.ENSP00000248572	0	0	0	0	0	0	0.900	0	0.900
SLC9A3R1	CDH1	9606.ENSP00000262613	9606.ENSP00000261769	0	0	0	0	0.062	0.181	0	0.548	0.623
SLC9A3R1	SPTBN1	9606.ENSP00000262613	9606.ENSP00000349259	0	0	0	0	0	0.071	0	0.397	0.415
SLC9A3R1	LLGL1	9606.ENSP00000262613	9606.ENSP00000321537	0	0	0	0	0	0.101	0	0.407	0.444
SLC9A3R1	PIK3CA	9606.ENSP00000262613	9606.ENSP00000263967	0	0	0	0	0	0.180	0	0.357	0.450
SLC9A3R1	SLC9A6	9606.ENSP00000262613	9606.ENSP00000359729	0	0	0	0	0	0	0	0.465	0.465
SLC9A3R1	SGK1	9606.ENSP00000262613	9606.ENSP00000356832	0	0	0	0	0	0	0	0.472	0.472
SLC9A3R1	CNTN1	9606.ENSP00000262613	9606.ENSP00000447006	0	0	0	0	0.062	0	0	0.468	0.480
SLC9A3R1	HSP90AA1	9606.ENSP00000262613	9606.ENSP00000335153	0	0	0	0	0	0.061	0	0.469	0.480
SLC9A3R1	BAIAP2	9606.ENSP00000262613	9606.ENSP00000316338	0	0	0	0	0	0.095	0	0.474	0.503
SLC9A3R1	RHOA	9606.ENSP00000262613	9606.ENSP00000400175	0	0	0	0	0	0.128	0	0.525	0.568
SLC9A3R1	LRP2	9606.ENSP00000262613	9606.ENSP00000263816	0	0	0	0	0	0.056	0	0.590	0.596
SLC9A3R1	ERBB2	9606.ENSP00000262613	9606.ENSP00000269571	0	0	0	0	0	0.057	0	0.712	0.717
SLC9A3R1	SLC4A10	9606.ENSP00000262613	9606.ENSP00000393066	0	0	0	0	0	0.056	0	0.715	0.720
SLC9A3R1	PRKCZ	9606.ENSP00000262613	9606.ENSP00000367830	0	0	0	0	0	0.117	0	0.829	0.843
SLC9A3R1	PRKCA	9606.ENSP00000262613	9606.ENSP00000408695	0	0	0	0	0.049	0.374	0.800	0.273	0.901
SLC9A3R1	CXCL12	9606.ENSP00000262613	9606.ENSP00000379140	0	0	0	0	0	0	0.900	0.096	0.905
SLC9A3R1	SLC1A3	9606.ENSP00000262613	9606.ENSP00000265113	0	0	0	0	0.062	0.062	0	0.943	0.946
SLC9A3R1	SLC4A7	9606.ENSP00000262613	9606.ENSP00000295736	0	0	0	0	0	0.281	0	0.940	0.956
SLC9A3R1	EGFR	9606.ENSP00000262613	9606.ENSP00000275493	0	0	0	0	0	0.226	0	0.978	0.982
SLC9A3R1	CTNNB1	9606.ENSP00000262613	9606.ENSP00000344456	0	0	0	0	0	0.296	0	0.977	0.983
SLC9A3R1	PTEN	9606.ENSP00000262613	9606.ENSP00000361021	0	0	0	0	0.063	0.877	0.900	0.987	0.999
SLC9A3R1	EZR	9606.ENSP00000262613	9606.ENSP00000356042	0	0	0	0	0.062	0.900	0.900	0.990	0.999
SLC9A6	SLC9A3R1	9606.ENSP00000359729	9606.ENSP00000262613	0	0	0	0	0	0	0	0.465	0.465
SLC9A6	SPTBN4	9606.ENSP00000359729	9606.ENSP00000263373	0	0	0	0	0.091	0	0	0.562	0.585
SLC9A6	MAPT	9606.ENSP00000359729	9606.ENSP00000340820	0	0	0	0	0	0	0	0.487	0.487
SLC9A6	OPHN1	9606.ENSP00000359729	9606.ENSP00000347710	0	0	0	0	0	0	0	0.419	0.418
SLC9A6	ATP8B1	9606.ENSP00000359729	9606.ENSP00000445359	0	0	0	0	0	0.140	0	0.335	0.403
SLC9A6	SLC4A10	9606.ENSP00000359729	9606.ENSP00000393066	0	0	0	0	0.085	0.064	0	0.391	0.433
SLC9A6	MECP2	9606.ENSP00000359729	9606.ENSP00000395535	0	0	0	0	0.062	0	0	0.460	0.471
SLIT1	SEMA3F	9606.ENSP00000266058	9606.ENSP00000002829	0	0	0	0	0.049	0	0	0.555	0.559
SLIT1	NTN1	9606.ENSP00000266058	9606.ENSP00000173229	0	0	0	0	0.076	0.167	0	0.817	0.846
SLIT1	SEMA4G	9606.ENSP00000266058	9606.ENSP00000210633	0	0	0	0	0.049	0	0	0.466	0.470
SLIT1	ISL1	9606.ENSP00000266058	9606.ENSP00000230658	0	0	0	0	0.064	0.068	0	0.374	0.406
SLIT1	SEMA3G	9606.ENSP00000266058	9606.ENSP00000231721	0	0	0	0	0.049	0	0	0.467	0.471
SLIT1	NCK2	9606.ENSP00000266058	9606.ENSP00000233154	0	0	0	0	0	0.132	0.600	0.231	0.709
SLIT1	EFNB2	9606.ENSP00000266058	9606.ENSP00000245323	0	0	0	0	0	0.056	0	0.399	0.408
SLIT1	SEMA6A	9606.ENSP00000266058	9606.ENSP00000257414	0	0	0	0	0.062	0	0	0.598	0.606
SLIT1	SEMA7A	9606.ENSP00000266058	9606.ENSP00000261918	0	0	0	0	0.062	0	0	0.475	0.486
SLIT1	GPC1	9606.ENSP00000266058	9606.ENSP00000264039	0	0	0	0	0	0.263	0	0.461	0.586
SLIT1	SEMA3C	9606.ENSP00000266058	9606.ENSP00000265361	0	0	0	0	0.049	0	0	0.477	0.482
SLIT1	SEMA3A	9606.ENSP00000266058	9606.ENSP00000265362	0	0	0	0	0.053	0	0	0.791	0.794
SLIT1	NRP1	9606.ENSP00000266058	9606.ENSP00000265371	0	0	0	0	0.062	0	0	0.414	0.427
SLIT1	LHX8	9606.ENSP00000266058	9606.ENSP00000294638	0	0	0	0	0	0.068	0	0.384	0.401
SLIT1	ENAH	9606.ENSP00000266058	9606.ENSP00000355809	0	0	0	0	0.062	0	0	0.402	0.415
SLIT1	DLG4	9606.ENSP00000266058	9606.ENSP00000382428	0	0	0	0	0.137	0.102	0	0.309	0.418
SLIT1	EPHB2	9606.ENSP00000266058	9606.ENSP00000363763	0	0	0	0	0.062	0.089	0	0.376	0.420
SLIT1	EPHA5	9606.ENSP00000266058	9606.ENSP00000480763	0	0	0	0	0.117	0.089	0	0.349	0.431
SLIT1	CDC42	9606.ENSP00000266058	9606.ENSP00000383118	0	0	0	0	0	0.125	0	0.378	0.432
SLIT1	NTN3	9606.ENSP00000266058	9606.ENSP00000293973	0	0	0	0	0.064	0.167	0	0.337	0.438
SLIT1	PAX6	9606.ENSP00000266058	9606.ENSP00000404100	0	0	0	0	0.094	0	0	0.410	0.443
SLIT1	BDNF	9606.ENSP00000266058	9606.ENSP00000414303	0	0	0	0	0.062	0.076	0	0.429	0.462
SLIT1	SEMA4D	9606.ENSP00000266058	9606.ENSP00000416523	0	0	0	0	0.049	0	0	0.458	0.462
SLIT1	EFNA5	9606.ENSP00000266058	9606.ENSP00000328777	0	0	0	0	0.052	0.056	0	0.448	0.463
SLIT1	SHH	9606.ENSP00000266058	9606.ENSP00000297261	0	0	0	0	0.062	0	0	0.454	0.466
SLIT1	SEMA4A	9606.ENSP00000266058	9606.ENSP00000357268	0	0	0	0	0.049	0	0	0.464	0.468
SLIT1	PLXNA4	9606.ENSP00000266058	9606.ENSP00000352882	0	0	0	0	0.107	0	0	0.430	0.469
SLIT1	SEMA4B	9606.ENSP00000266058	9606.ENSP00000394720	0	0	0	0	0.049	0	0	0.465	0.469
SLIT1	LHX2	9606.ENSP00000266058	9606.ENSP00000362717	0	0	0	0	0.095	0.068	0	0.421	0.469
SLIT1	NCAM1	9606.ENSP00000266058	9606.ENSP00000480132	0	0	0	0	0.148	0.105	0	0.360	0.470
SLIT1	SEMA3E	9606.ENSP00000266058	9606.ENSP00000303212	0	0	0	0	0.050	0	0	0.466	0.471
SLIT1	SEMA4C	9606.ENSP00000266058	9606.ENSP00000306844	0	0	0	0	0.049	0	0	0.467	0.471
SLIT1	NRCAM	9606.ENSP00000266058	9606.ENSP00000368314	0	0	0	0	0.117	0.101	0	0.390	0.474
SLIT1	EPHA4	9606.ENSP00000266058	9606.ENSP00000281821	0	0	0	0	0.062	0.089	0	0.436	0.476
SLIT1	SEMA6B	9606.ENSP00000266058	9606.ENSP00000467290	0	0	0	0	0.090	0	0	0.467	0.494
SLIT1	CNTN2	9606.ENSP00000266058	9606.ENSP00000330633	0	0	0	0	0.231	0.101	0	0.327	0.494
SLIT1	DSCAML1	9606.ENSP00000266058	9606.ENSP00000315465	0	0	0	0	0.158	0.248	0	0.278	0.503
SLIT1	SEMA3D	9606.ENSP00000266058	9606.ENSP00000284136	0	0	0	0	0.062	0	0	0.499	0.510
SLIT1	SEMA3B	9606.ENSP00000266058	9606.ENSP00000484146	0	0	0	0	0.049	0	0	0.512	0.516
SLIT1	NTNG1	9606.ENSP00000266058	9606.ENSP00000359085	0	0	0	0	0.064	0.213	0	0.402	0.521
SLIT1	SEMA4F	9606.ENSP00000266058	9606.ENSP00000350547	0	0	0	0	0.063	0	0	0.515	0.526
SLIT1	RELN	9606.ENSP00000266058	9606.ENSP00000392423	0	0	0	0	0.098	0	0	0.511	0.540
SLIT1	EPHB1	9606.ENSP00000266058	9606.ENSP00000381097	0	0	0	0	0.101	0.089	0	0.485	0.541
SLIT1	NTNG2	9606.ENSP00000266058	9606.ENSP00000376921	0	0	0	0	0.096	0.167	0	0.450	0.550
SLIT1	DSCAM	9606.ENSP00000266058	9606.ENSP00000383303	0	0	0	0	0.133	0.248	0	0.400	0.574
SLIT1	PLXNA1	9606.ENSP00000266058	9606.ENSP00000377061	0	0	0	0	0.062	0	0	0.574	0.583
SLIT1	SEMA6D	9606.ENSP00000266058	9606.ENSP00000324857	0	0	0	0	0.081	0	0	0.569	0.587
SLIT1	SEMA6C	9606.ENSP00000266058	9606.ENSP00000357909	0	0	0	0	0.096	0	0	0.567	0.592
SLIT1	NRP2	9606.ENSP00000266058	9606.ENSP00000353582	0	0	0	0	0.051	0	0	0.588	0.592
SLIT1	SRGAP2	9606.ENSP00000266058	9606.ENSP00000459615	0	0	0	0	0.062	0	0	0.585	0.594
SLIT1	UNC5C	9606.ENSP00000266058	9606.ENSP00000406022	0	0	0	0	0.092	0.121	0	0.545	0.605
SLIT1	SEMA5B	9606.ENSP00000266058	9606.ENSP00000389588	0	0	0	0	0.097	0	0	0.587	0.611
SLIT1	SEMA5A	9606.ENSP00000266058	9606.ENSP00000371936	0	0	0	0	0.062	0	0	0.615	0.624
SLIT1	UNC5B	9606.ENSP00000266058	9606.ENSP00000334329	0	0	0	0	0.065	0.121	0	0.598	0.641
SLIT1	NEO1	9606.ENSP00000266058	9606.ENSP00000341198	0	0	0	0	0.062	0.184	0	0.572	0.644
SLIT1	SLIT2	9606.ENSP00000266058	9606.ENSP00000422591	0	0	0	0.972	0	0	0.650	0.520	0.654
SLIT1	FLRT3	9606.ENSP00000266058	9606.ENSP00000367292	0	0	0	0.579	0	0	0.600	0.350	0.654
SLIT1	SLIT3	9606.ENSP00000266058	9606.ENSP00000332164	0	0	0	0.964	0	0	0.650	0.566	0.656
SLIT1	EPHA6	9606.ENSP00000266058	9606.ENSP00000374323	0	0	0	0	0.093	0.089	0	0.648	0.684
SLIT1	UNC5A	9606.ENSP00000266058	9606.ENSP00000332737	0	0	0	0	0.173	0.121	0	0.601	0.684
SLIT1	ROBO4	9606.ENSP00000266058	9606.ENSP00000304945	0	0	0	0	0.062	0.343	0	0.758	0.838
SLIT1	DCC	9606.ENSP00000266058	9606.ENSP00000389140	0	0	0	0	0.106	0.184	0.600	0.586	0.863
SLIT1	CTNNA1	9606.ENSP00000266058	9606.ENSP00000304669	0	0	0	0	0	0.056	0.900	0.063	0.903
SLIT1	CTNNB1	9606.ENSP00000266058	9606.ENSP00000344456	0	0	0	0	0	0.061	0.900	0.319	0.930
SLIT1	ABL1	9606.ENSP00000266058	9606.ENSP00000361423	0	0	0	0	0	0.342	0.900	0.140	0.938
SLIT1	ROBO3	9606.ENSP00000266058	9606.ENSP00000380903	0	0	0	0	0.062	0.572	0	0.880	0.947
SLIT1	ROBO1	9606.ENSP00000266058	9606.ENSP00000420321	0	0	0	0	0.062	0.648	0.900	0.925	0.997
SLIT1	ROBO2	9606.ENSP00000266058	9606.ENSP00000417335	0	0	0	0	0.096	0.572	0.800	0.970	0.997
SLIT2	SEMA3F	9606.ENSP00000422591	9606.ENSP00000002829	0	0	0	0	0.072	0	0	0.530	0.546
SLIT2	NTN1	9606.ENSP00000422591	9606.ENSP00000173229	0	0	0	0	0.076	0.167	0	0.817	0.846
SLIT2	SEMA4G	9606.ENSP00000422591	9606.ENSP00000210633	0	0	0	0	0.049	0	0	0.514	0.518
SLIT2	ISL1	9606.ENSP00000422591	9606.ENSP00000230658	0	0	0	0	0.064	0.068	0.900	0.332	0.933
SLIT2	SEMA3G	9606.ENSP00000422591	9606.ENSP00000231721	0	0	0	0	0.049	0	0	0.515	0.519
SLIT2	NCK2	9606.ENSP00000422591	9606.ENSP00000233154	0	0	0	0	0	0.132	0.600	0.164	0.684
SLIT2	EFNB2	9606.ENSP00000422591	9606.ENSP00000245323	0	0	0	0	0.117	0.056	0	0.359	0.419
SLIT2	VASP	9606.ENSP00000422591	9606.ENSP00000245932	0	0	0	0	0.051	0	0.600	0.167	0.656
SLIT2	SEMA6A	9606.ENSP00000422591	9606.ENSP00000257414	0	0	0	0	0.062	0	0	0.610	0.618
SLIT2	SEMA7A	9606.ENSP00000422591	9606.ENSP00000261918	0	0	0	0	0.052	0	0	0.509	0.515
SLIT2	LHX4	9606.ENSP00000422591	9606.ENSP00000263726	0	0	0	0	0.062	0	0.900	0.073	0.905
SLIT2	GPC1	9606.ENSP00000422591	9606.ENSP00000264039	0	0	0	0	0.076	0.474	0.900	0.804	0.989
SLIT2	SEMA3C	9606.ENSP00000422591	9606.ENSP00000265361	0	0	0	0	0.076	0	0	0.542	0.559
SLIT2	SEMA3A	9606.ENSP00000422591	9606.ENSP00000265362	0	0	0	0	0.117	0	0	0.739	0.760
SLIT2	NRP1	9606.ENSP00000422591	9606.ENSP00000265371	0	0	0	0	0.096	0	0	0.463	0.494
SLIT2	SLIT1	9606.ENSP00000422591	9606.ENSP00000266058	0	0	0	0.972	0	0	0.650	0.520	0.654
SLIT2	PAK1	9606.ENSP00000422591	9606.ENSP00000278568	0	0	0	0	0.062	0.070	0.600	0.103	0.645
SLIT2	EPHA4	9606.ENSP00000422591	9606.ENSP00000281821	0	0	0	0	0.088	0.089	0	0.378	0.438
SLIT2	SEMA3D	9606.ENSP00000422591	9606.ENSP00000284136	0	0	0	0	0.093	0	0	0.523	0.549
SLIT2	DRAXIN	9606.ENSP00000422591	9606.ENSP00000294485	0	0	0	0	0.064	0	0	0.393	0.407
SLIT2	SHH	9606.ENSP00000422591	9606.ENSP00000297261	0	0	0	0	0.062	0	0	0.406	0.419
SLIT2	SEMA3E	9606.ENSP00000422591	9606.ENSP00000303212	0	0	0	0	0.079	0	0	0.526	0.545
SLIT2	ROBO4	9606.ENSP00000422591	9606.ENSP00000304945	0	0	0	0	0.080	0.499	0	0.984	0.992
SLIT2	SEMA4C	9606.ENSP00000422591	9606.ENSP00000306844	0	0	0	0	0.049	0	0	0.511	0.515
SLIT2	PAK2	9606.ENSP00000422591	9606.ENSP00000314067	0	0	0	0	0.062	0.070	0.600	0.088	0.639
SLIT2	DSCAML1	9606.ENSP00000422591	9606.ENSP00000315465	0	0	0	0	0.063	0.248	0	0.287	0.453
SLIT2	SEMA6D	9606.ENSP00000422591	9606.ENSP00000324857	0	0	0	0	0.098	0	0	0.597	0.621
SLIT2	EFNA5	9606.ENSP00000422591	9606.ENSP00000328777	0	0	0	0	0.089	0.056	0	0.389	0.428
SLIT2	SLIT3	9606.ENSP00000422591	9606.ENSP00000332164	0	0	0	0.973	0.097	0	0.650	0.604	0.675
SLIT2	UNC5A	9606.ENSP00000422591	9606.ENSP00000332737	0	0	0	0	0.065	0.121	0	0.441	0.500
SLIT2	UNC5B	9606.ENSP00000422591	9606.ENSP00000334329	0	0	0	0	0.110	0.121	0	0.508	0.582
SLIT2	EPHA3	9606.ENSP00000422591	9606.ENSP00000337451	0	0	0	0	0.076	0.089	0	0.359	0.413
SLIT2	NEO1	9606.ENSP00000422591	9606.ENSP00000341198	0	0	0	0	0.089	0.184	0	0.503	0.598
SLIT2	CTNNB1	9606.ENSP00000422591	9606.ENSP00000344456	0	0	0	0	0	0.061	0	0.466	0.477
SLIT2	RAC1	9606.ENSP00000422591	9606.ENSP00000348461	0	0	0	0	0	0.125	0.900	0.190	0.922
SLIT2	SEMA4F	9606.ENSP00000422591	9606.ENSP00000350547	0	0	0	0	0.062	0	0	0.537	0.547
SLIT2	PLXNA4	9606.ENSP00000422591	9606.ENSP00000352882	0	0	0	0	0.085	0	0	0.428	0.454
SLIT2	NRP2	9606.ENSP00000422591	9606.ENSP00000353582	0	0	0	0	0.085	0	0	0.569	0.589
SLIT2	PAK3	9606.ENSP00000422591	9606.ENSP00000353864	0	0	0	0	0.062	0.070	0.600	0.088	0.639
SLIT2	ENAH	9606.ENSP00000422591	9606.ENSP00000355809	0	0	0	0	0.152	0	0.600	0.476	0.807
SLIT2	PLXNA2	9606.ENSP00000422591	9606.ENSP00000356000	0	0	0	0	0.083	0	0	0.425	0.450
SLIT2	SEMA4A	9606.ENSP00000422591	9606.ENSP00000357268	0	0	0	0	0.049	0	0	0.510	0.514
SLIT2	SEMA6C	9606.ENSP00000422591	9606.ENSP00000357909	0	0	0	0	0.062	0	0	0.602	0.610
SLIT2	EPHA7	9606.ENSP00000422591	9606.ENSP00000358309	0	0	0	0	0.111	0.089	0	0.424	0.493
SLIT2	NGF	9606.ENSP00000422591	9606.ENSP00000358525	0	0	0	0	0.093	0.076	0	0.381	0.436
SLIT2	NTNG1	9606.ENSP00000422591	9606.ENSP00000359085	0	0	0	0	0.064	0.213	0	0.317	0.453
SLIT2	PAX2	9606.ENSP00000422591	9606.ENSP00000359319	0	0	0	0	0.074	0	0	0.390	0.410
SLIT2	LHX3	9606.ENSP00000422591	9606.ENSP00000360811	0	0	0	0	0.062	0	0.900	0.227	0.921
SLIT2	ABL1	9606.ENSP00000422591	9606.ENSP00000361423	0	0	0	0	0	0.342	0.600	0.199	0.770
SLIT2	SEMA5A	9606.ENSP00000422591	9606.ENSP00000371936	0	0	0	0	0.085	0	0	0.618	0.636
SLIT2	EPHA6	9606.ENSP00000422591	9606.ENSP00000374323	0	0	0	0	0.094	0.089	0	0.518	0.568
SLIT2	EVL	9606.ENSP00000422591	9606.ENSP00000376652	0	0	0	0	0	0	0.600	0.138	0.640
SLIT2	NTNG2	9606.ENSP00000422591	9606.ENSP00000376921	0	0	0	0	0.064	0.167	0	0.345	0.444
SLIT2	PLXNA1	9606.ENSP00000422591	9606.ENSP00000377061	0	0	0	0	0.085	0	0	0.574	0.594
SLIT2	CXCL12	9606.ENSP00000422591	9606.ENSP00000379140	0	0	0	0	0.120	0	0.600	0.396	0.768
SLIT2	ROBO3	9606.ENSP00000422591	9606.ENSP00000380903	0	0	0	0	0.062	0.572	0	0.836	0.928
SLIT2	CDC42	9606.ENSP00000422591	9606.ENSP00000383118	0	0	0	0	0	0.125	0.900	0.496	0.952
SLIT2	DSCAM	9606.ENSP00000422591	9606.ENSP00000383303	0	0	0	0	0.063	0.248	0	0.354	0.505
SLIT2	CXCR4	9606.ENSP00000422591	9606.ENSP00000386884	0	0	0	0	0.063	0	0.600	0.342	0.732
SLIT2	SOS1	9606.ENSP00000422591	9606.ENSP00000387784	0	0	0	0	0	0.132	0.600	0.130	0.671
SLIT2	DCC	9606.ENSP00000422591	9606.ENSP00000389140	0	0	0	0	0.065	0.184	0.600	0.638	0.874
SLIT2	SEMA5B	9606.ENSP00000422591	9606.ENSP00000389588	0	0	0	0	0.083	0	0	0.627	0.643
SLIT2	RELN	9606.ENSP00000422591	9606.ENSP00000392423	0	0	0	0	0.065	0	0	0.402	0.416
SLIT2	SEMA4B	9606.ENSP00000422591	9606.ENSP00000394720	0	0	0	0	0.049	0	0	0.510	0.514
SLIT2	RHOA	9606.ENSP00000422591	9606.ENSP00000400175	0	0	0	0	0	0.125	0.900	0.397	0.942
SLIT2	PAX6	9606.ENSP00000422591	9606.ENSP00000404100	0	0	0	0	0.062	0	0	0.404	0.417
SLIT2	UNC5C	9606.ENSP00000422591	9606.ENSP00000406022	0	0	0	0	0.119	0.121	0	0.485	0.566
SLIT2	GDNF	9606.ENSP00000422591	9606.ENSP00000409007	0	0	0	0	0.060	0	0	0.441	0.452
SLIT2	BDNF	9606.ENSP00000422591	9606.ENSP00000414303	0	0	0	0	0.083	0.076	0	0.474	0.515
SLIT2	SEMA4D	9606.ENSP00000422591	9606.ENSP00000416523	0	0	0	0	0.049	0	0	0.508	0.512
SLIT2	ROBO2	9606.ENSP00000422591	9606.ENSP00000417335	0	0	0	0	0.089	0.648	0.800	0.982	0.998
SLIT2	ROBO1	9606.ENSP00000422591	9606.ENSP00000420321	0	0	0	0	0.117	0.969	0.800	0.991	0.999
SLIT2	SEMA3B	9606.ENSP00000422591	9606.ENSP00000484146	0	0	0	0	0.049	0	0	0.518	0.522
SLIT2	SEMA6B	9606.ENSP00000422591	9606.ENSP00000467290	0	0	0	0	0.062	0	0	0.515	0.526
SLIT2	PAK4	9606.ENSP00000422591	9606.ENSP00000469413	0	0	0	0	0.062	0.070	0.600	0.086	0.638
SLIT2	DAG1	9606.ENSP00000422591	9606.ENSP00000442600	0	0	0	0	0	0.058	0.600	0.169	0.659
SLIT2	SRGAP2	9606.ENSP00000422591	9606.ENSP00000459615	0	0	0	0	0.062	0	0.600	0.358	0.738
SLIT3	SEMA3F	9606.ENSP00000332164	9606.ENSP00000002829	0	0	0	0	0.062	0	0	0.612	0.620
SLIT3	NTN1	9606.ENSP00000332164	9606.ENSP00000173229	0	0	0	0	0.076	0.167	0	0.919	0.933
SLIT3	SEMA4G	9606.ENSP00000332164	9606.ENSP00000210633	0	0	0	0	0.049	0	0	0.567	0.571
SLIT3	EFNA2	9606.ENSP00000332164	9606.ENSP00000215368	0	0	0	0	0	0.056	0	0.391	0.401
SLIT3	ISL1	9606.ENSP00000332164	9606.ENSP00000230658	0	0	0	0	0.064	0.068	0	0.433	0.462
SLIT3	SEMA3G	9606.ENSP00000332164	9606.ENSP00000231721	0	0	0	0	0.049	0	0	0.569	0.573
SLIT3	EFNB2	9606.ENSP00000332164	9606.ENSP00000245323	0	0	0	0	0.062	0.056	0	0.458	0.479
SLIT3	CHL1	9606.ENSP00000332164	9606.ENSP00000256509	0	0	0	0	0.081	0.101	0	0.337	0.405
SLIT3	SEMA6A	9606.ENSP00000332164	9606.ENSP00000257414	0	0	0	0	0.062	0	0	0.678	0.685
SLIT3	HS6ST1	9606.ENSP00000332164	9606.ENSP00000259241	0	0	0	0	0	0	0	0.405	0.405
SLIT3	SEMA7A	9606.ENSP00000332164	9606.ENSP00000261918	0	0	0	0	0.062	0	0	0.566	0.576
SLIT3	GPC1	9606.ENSP00000332164	9606.ENSP00000264039	0	0	0	0	0	0.063	0	0.848	0.852
